project_id,spp_number,spp_title,title,full_title,principal_investigator,institution,funding_period,abstract,keywords,dfg_classification,url,wearables_score,ai_score,combined_score,matched_wearables_keywords,matched_ai_keywords
372823858,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Koordinationsfonds,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/372823858,0.0,0.0,0.0,,
374789876,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Steuerung der Bauteileigenschaften beim Rundkneten,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/374789876,0.0,0.0,0.0,,
372788207,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Umformtechnische Erzeugung von Druckeigenspannungen beim Drahtziehen für die Herstellung von hochbelastbaren Federn (DruDraZie),,,,Förderung von 2017 bis 2020,,,,https://gepris.dfg.de/gepris/projekt/372788207,0.0,0.0,0.0,,
374688875,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Untersuchung eigenspannungsrelevanter Elementarvorgänge bei fließgepressten Bauteilen in der Herstellungs- und Betriebsphase,,,,Förderung von 2017 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/374688875,0.0,0.0,0.0,,
372803376,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Verbesserung des Einsatzverhaltens inkrementell umgeformter Bauteile durch gezielte Eigenspannungsinduktion,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/372803376,0.0,0.0,0.0,,
312865274,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,"Die Methode der verallgemeinerten Einflussfunktionen - Adungierte Sensitivitätsanalyse für den effektiven und effizienten Entwurf von Tragwerken, 2. Forschungsperiode",,,,Förderung von 2016 bis 2023,,,,https://gepris.dfg.de/gepris/projekt/312865274,0.0,0.0,0.0,,
312916115,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Dynamische Analyse prothetischer Strukturen mit polymorpher Unschärfe,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/312916115,0.0,0.0,0.0,,
347224436,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Effiziente Bayes'sche Multi-fidelity Verfahren für die Analyse und den Entwurf komplexer gekoppelter Systeme,,,,Förderung von 2017 bis 2023,,,,https://gepris.dfg.de/gepris/projekt/347224436,0.0,0.0,0.0,,
341531955,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Effiziente funktionale Repräsentation der strukturmechanischen Antwort in Abhängigkeit polymorpher unsicherer Parameter und Unsicherheiten,,,,Förderung von 2017 bis 2020,,,,https://gepris.dfg.de/gepris/projekt/341531955,0.0,0.0,0.0,,
428470437,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Effiziente Unschärfemodellierung von Additiv Hergestellten Polymergerüsten in der Knochengewebewiederherstellung,,,,Förderung von 2020 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/428470437,0.0,0.0,0.0,,
312867041,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Ein stochastischer Ansatz zur Modellierung von Schädigungen in Zinkdruckguss,,,,Förderung von 2016 bis 2020,,,,https://gepris.dfg.de/gepris/projekt/312867041,0.0,0.0,0.0,,
312930871,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,"Eine hybride Fuzzy-Stochastische-Finite-Element-Methode für polymorphe, mikrostrukturelle Unsicherheiten in heterogenen Materialien",,,,Förderung von 2016 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/312930871,0.0,0.0,0.0,,
311889577,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Fuzzy-stochastische Drei-Skalen-Modellierung für polymorphe Unschärfe in Leichtbaustrukturen,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/311889577,0.0,0.0,0.0,,
312913068,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Integration von Zuverlässigkeits- und Sensitivitätsanalyse mit Datenassimilation für verbesserte Entscheidungsunterstützung,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/312913068,0.0,0.0,0.0,,
310979960,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Koordinationsfonds,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/310979960,0.0,0.0,0.0,,
310971106,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Lösungsräume für die Optimierung von Strukturen unter Stoßbelastungen mit Berücksichtigung polymorpher Unsicherheiten,,,,Förderung von 2016 bis 2020,,,,https://gepris.dfg.de/gepris/projekt/310971106,0.0,0.0,0.0,,
310979660,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Mehrskalenmodellierung und polymorphe Unschärfe im Entwurf von verstärkten Betonstrukturen,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/310979660,0.0,0.0,0.0,,
312928137,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Mehrskalige Versagensanalyse unter polymorphen Unsicherheiten für den optimalen Entwurf von Rotorblättern,,,,Förderung von 2016 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/312928137,0.0,0.0,0.0,,
312761868,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Modellierung von vibro-akustischen Systemen mit polymorphen Unschärfen am Beispiel der Schallabstrahlung von Reifen,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/312761868,0.0,0.0,0.0,,
312911604,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Modellreduktion in Raum und Parameterdimension - Schädigungsbasierte Modellierung polymorpher Unschärfe im Zusammenhang mit Robustheit und Zuverlässigkeit,,,,Förderung von 2016 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/312911604,0.0,0.0,0.0,,
